Map_index,Spname,Spnum,Rdi,Year surveyed,ESP site name,Buffer radius,Polygon.area.m2
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,13347.4
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1280.957
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1714.251
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,72346.678
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,3660.042
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,80494.147
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,3819.846
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,5733.689
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,5147.25
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1075.75
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,3775.619
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,60843.982
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,5847.545
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1504.478
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,15975.657
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1075.748
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1075.756
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,2971.715
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,30309.019
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,2226.252
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,948.608
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,877.391
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,274.142
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,3721.392
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,11123.694
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,1318.204
19.1,Nereocystis luetkeana,2,0.5,2007,Cape Alava,1000 m,31373.408
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,762.26
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,1076.008
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,19049.969
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,2304.245
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,3203.507
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,21525.621
18.1,Nereocystis luetkeana,2,0.15,2007,Point of the Arches,1000 m,3439.897
17.2,Nereocystis luetkeana,2,0.23,2007,Anderson Point,1000 m,3498.352
17.2,Nereocystis luetkeana,2,0.23,2007,Anderson Point,1000 m,2221.113
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,1067.228
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,447.193
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,2402.93
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,1821.305
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,5580.48
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,5427.531
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,6154.669
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,2402.926
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,4220.277
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,8615.999
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,2402.921
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,11303.728
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,5478.737
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,3253.331
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,10924.694
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,1839.728
17.3,Nereocystis luetkeana,2,0.1,2007,Anderson Point,1000 m,34785.144
17.2,Nereocystis luetkeana,2,0.23,2007,Anderson Point,1000 m,1318.56
17.2,Nereocystis luetkeana,2,0.23,2007,Anderson Point,1000 m,3062.359
17.2,Nereocystis luetkeana,2,0.23,2007,Anderson Point,1000 m,17393.31
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,32840.203
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,11325.419
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,14505.574
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,7183.952
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,6348.059
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,1423.732
16.3,Nereocystis luetkeana,2,0.21,2007,Tatoosh Island,1000 m,34752.499
16.4,Nereocystis luetkeana,2,0.14,2007,Tatoosh Island,1000 m,926.351
16.4,Nereocystis luetkeana,2,0.14,2007,Tatoosh Island,1000 m,2864.792
16.2,Nereocystis luetkeana,2,0.47,2007,Chibadehl Rocks,1000 m,365660.267
16.2,Nereocystis luetkeana,2,0.47,2007,Chibadehl Rocks,1000 m,2971.628
16.2,Nereocystis luetkeana,2,0.47,2007,Chibadehl Rocks,1000 m,24080.333
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,18346.842
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,2523.826
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,20836.54
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,927.931
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,1281.355
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,121201.509
16.2,Nereocystis luetkeana,2,0.47,2007,Neah Bay,1000 m,187.666
21.2,Macrocystis integrifolia,1,0.33,2008,Rock 305,500 m,85802.443
21.1,Macrocystis integrifolia,1,0.29,2008,Cape Johnson,500 m,18672.822
21.1,Macrocystis integrifolia,1,0.29,2008,Cape Johnson,500 m,46776.047
19.1,Macrocystis integrifolia,1,0.54,2008,Cape Alava,500 m,61109.574
16.2,Macrocystis integrifolia,1,0.45,2008,Chibadehl Rocks,500 m,57824.993
16.2,Macrocystis integrifolia,1,0.45,2008,Chibadehl Rocks,500 m,22947.316
16.2,Macrocystis integrifolia,1,0.45,2008,Neah Bay,500 m,252099.482
25.2,Macrocystis integrifolia,1,0.28,2008,Destruction Island SW,1000 m,17577.824
25.2,Macrocystis integrifolia,1,0.28,2008,Destruction Island SW,1000 m,1598.373
25.2,Macrocystis integrifolia,1,0.28,2008,Destruction Island SW,1000 m,59733.55
25.2,Macrocystis integrifolia,1,0.28,2008,Destruction Island SW,1000 m,2001.337
25.2,Macrocystis integrifolia,1,0.28,2008,Destruction Island SW,1000 m,3782.699
25.2,Macrocystis integrifolia,1,0.28,2008,Destruction Island SW,1000 m,2826.286
21.2,Macrocystis integrifolia,1,0.33,2008,Rock 305,1000 m,85802.443
21.1,Macrocystis integrifolia,1,0.29,2008,Cape Johnson,1000 m,6470.11
21.1,Macrocystis integrifolia,1,0.29,2008,Cape Johnson,1000 m,30600.892
21.1,Macrocystis integrifolia,1,0.29,2008,Cape Johnson,1000 m,46776.047
21.1,Macrocystis integrifolia,1,0.29,2008,Cape Johnson,1000 m,78522.442
19.1,Macrocystis integrifolia,1,0.54,2008,Cape Alava,1000 m,73094.753
19.1,Macrocystis integrifolia,1,0.54,2008,Cape Alava,1000 m,186408.848
17.2,Macrocystis integrifolia,1,0.34,2008,Anderson Point,1000 m,702.024
17.2,Macrocystis integrifolia,1,0.34,2008,Anderson Point,1000 m,6913.397
17.2,Macrocystis integrifolia,1,0.34,2008,Anderson Point,1000 m,68055.35
16.2,Macrocystis integrifolia,1,0.45,2008,Chibadehl Rocks,1000 m,126479.242
16.2,Macrocystis integrifolia,1,0.45,2008,Chibadehl Rocks,1000 m,22947.316
16.2,Macrocystis integrifolia,1,0.45,2008,Neah Bay,1000 m,64276.173
16.2,Macrocystis integrifolia,1,0.45,2008,Neah Bay,1000 m,409001.136
22.1,Nereocystis luetkeana,2,0.31,2008,Teahwhit Head,500 m,12869.062
22.2,Nereocystis luetkeana,2,0.33,2008,Teahwhit Head,500 m,11868.398
25.2,Nereocystis luetkeana,2,0.28,2008,Destruction Island SW,500 m,3229.489
25.2,Nereocystis luetkeana,2,0.28,2008,Destruction Island SW,500 m,2401.586
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,500 m,20841.999
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,500 m,31915.297
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,500 m,384501.993
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,500 m,3154.084
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,500 m,2402.269
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,500 m,3212.731
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,500 m,134475.037
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,500 m,16344.7
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,500 m,4501.905
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,500 m,11260.427
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,500 m,3855.403
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,500 m,10171.109
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,500 m,69479.762
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,500 m,2313.288
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,500 m,5136.413
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,500 m,7443.757
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,500 m,19237.548
16.2,Nereocystis luetkeana,2,0.45,2008,Chibadehl Rocks,500 m,204093.545
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,500 m,45739.849
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,500 m,45627.12
22.1,Nereocystis luetkeana,2,0.31,2008,Teahwhit Head,1000 m,16572.025
22.2,Nereocystis luetkeana,2,0.33,2008,Teahwhit Head,1000 m,14406.761
22.2,Nereocystis luetkeana,2,0.33,2008,Teahwhit Head,1000 m,11868.398
25.2,Nereocystis luetkeana,2,0.28,2008,Destruction Island SW,1000 m,3229.489
25.2,Nereocystis luetkeana,2,0.28,2008,Destruction Island SW,1000 m,2401.586
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,1000 m,43210.285
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,1000 m,31541.449
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,1000 m,20881.533
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,1000 m,31915.297
21.2,Nereocystis luetkeana,2,0.33,2008,Rock 305,1000 m,9627.075
21.1,Nereocystis luetkeana,2,0.29,2008,Cape Johnson,1000 m,2402.011
21.1,Nereocystis luetkeana,2,0.29,2008,Cape Johnson,1000 m,25504.657
21.1,Nereocystis luetkeana,2,0.29,2008,Cape Johnson,1000 m,2606.186
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,3870.924
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2220.565
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,835632.192
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,1075.756
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2324.271
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2234.806
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,18490.547
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2691.108
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,12145.054
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,3252.453
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2402.399
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2691.098
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2101.043
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,5764.505
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2351.359
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,2402.269
19.1,Nereocystis luetkeana,2,0.54,2008,Cape Alava,1000 m,3212.731
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,143445.429
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,16344.7
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,1524.288
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,21043.657
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,13615.976
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,7085.586
18.1,Nereocystis luetkeana,2,0.2,2008,Point of the Arches,1000 m,17014.543
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,8486.948
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,4171.3
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,43563.869
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,48818.112
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,3245
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,3765.582
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,89937.094
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,2398.625
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,10102.401
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,1524.383
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,11260.427
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,3855.403
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,2402.914
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,2402.906
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,6388.191
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,26022.094
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,24599.306
17.3,Nereocystis luetkeana,2,0.17,2008,Anderson Point,1000 m,79979.842
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,2447.056
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,3864.774
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,1423.644
17.2,Nereocystis luetkeana,2,0.34,2008,Anderson Point,1000 m,10104.575
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,69479.762
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,3204.094
16.4,Nereocystis luetkeana,2,0.28,2008,Tatoosh Island,1000 m,30.067
16.4,Nereocystis luetkeana,2,0.28,2008,Tatoosh Island,1000 m,394.438
16.4,Nereocystis luetkeana,2,0.28,2008,Tatoosh Island,1000 m,153.547
16.4,Nereocystis luetkeana,2,0.28,2008,Tatoosh Island,1000 m,1056.831
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,2403.078
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,5136.413
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,3716.979
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,5955.99
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,17872.22
16.3,Nereocystis luetkeana,2,0.18,2008,Tatoosh Island,1000 m,28684.015
16.2,Nereocystis luetkeana,2,0.45,2008,Chibadehl Rocks,1000 m,491973.004
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,1000 m,24269.97
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,1000 m,4397.743
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,1000 m,45739.849
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,1000 m,147269.866
16.2,Nereocystis luetkeana,2,0.45,2008,Neah Bay,1000 m,318.14
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,500 m,1075.612
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,500 m,20279.156
21.2,Macrocystis integrifolia,1,0.24,2009,Rock 305,500 m,100672.562
21.1,Macrocystis integrifolia,1,0.21,2009,Cape Johnson,500 m,27116.918
21.1,Macrocystis integrifolia,1,0.21,2009,Cape Johnson,500 m,42152.496
19.1,Macrocystis integrifolia,1,0.52,2009,Cape Alava,500 m,57092.389
16.2,Macrocystis integrifolia,1,0.44,2009,Chibadehl Rocks,500 m,93329.09
16.2,Macrocystis integrifolia,1,0.44,2009,Neah Bay,500 m,230209.02
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,1000 m,26233.896
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,1000 m,52878.35
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,1000 m,3590.596
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,1000 m,3367.145
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,1000 m,1075.612
25.2,Macrocystis integrifolia,1,0.22,2009,Destruction Island SW,1000 m,20279.156
21.2,Macrocystis integrifolia,1,0.24,2009,Rock 305,1000 m,100672.562
21.1,Macrocystis integrifolia,1,0.21,2009,Cape Johnson,1000 m,6946.698
21.1,Macrocystis integrifolia,1,0.21,2009,Cape Johnson,1000 m,38030.22
21.1,Macrocystis integrifolia,1,0.21,2009,Cape Johnson,1000 m,42152.496
21.1,Macrocystis integrifolia,1,0.21,2009,Cape Johnson,1000 m,32921.344
19.1,Macrocystis integrifolia,1,0.52,2009,Cape Alava,1000 m,67742.064
19.1,Macrocystis integrifolia,1,0.52,2009,Cape Alava,1000 m,226053.917
17.2,Macrocystis integrifolia,1,0.29,2009,Anderson Point,1000 m,8504.03
17.2,Macrocystis integrifolia,1,0.29,2009,Anderson Point,1000 m,42089.031
16.2,Macrocystis integrifolia,1,0.44,2009,Chibadehl Rocks,1000 m,175153.185
16.2,Macrocystis integrifolia,1,0.44,2009,Neah Bay,1000 m,447188.066
22.1,Nereocystis luetkeana,2,0.34,2009,Teahwhit Head,500 m,8278.404
22.2,Nereocystis luetkeana,2,0.27,2009,Teahwhit Head,500 m,2795.007
22.2,Nereocystis luetkeana,2,0.27,2009,Teahwhit Head,500 m,9816.174
25.2,Nereocystis luetkeana,2,0.22,2009,Destruction Island SW,500 m,4041.305
25.2,Nereocystis luetkeana,2,0.22,2009,Destruction Island SW,500 m,5730.484
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,500 m,8286.848
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,500 m,13266.367
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,500 m,1601.326
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,500 m,3182.159
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,1256.386
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,733.412
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,2402.392
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,4179.226
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,4745.458
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,129829.515
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,3504.137
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,2807.63
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,1075.8
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,922.779
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,500 m,72318.117
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,500 m,1454.147
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,500 m,149318.967
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,500 m,14034.012
17.3,Nereocystis luetkeana,2,0.2,2009,Anderson Point,500 m,3398.243
17.2,Nereocystis luetkeana,2,0.29,2009,Anderson Point,500 m,11964.925
17.3,Nereocystis luetkeana,2,0.2,2009,Anderson Point,500 m,4745.54
17.3,Nereocystis luetkeana,2,0.2,2009,Anderson Point,500 m,4963.843
17.3,Nereocystis luetkeana,2,0.2,2009,Anderson Point,500 m,8318.953
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,3214.09
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,51311.335
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,5089.008
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,13652.087
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,0.654
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,15052.958
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,2403.071
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,10026.941
16.3,Nereocystis luetkeana,2,0.13,2009,Tatoosh Island,500 m,10.168
16.2,Nereocystis luetkeana,2,0.44,2009,Chibadehl Rocks,500 m,3204.198
16.2,Nereocystis luetkeana,2,0.44,2009,Chibadehl Rocks,500 m,204367.947
16.2,Nereocystis luetkeana,2,0.44,2009,Neah Bay,500 m,120914.114
22.1,Nereocystis luetkeana,2,0.34,2009,Teahwhit Head,1000 m,8278.404
22.2,Nereocystis luetkeana,2,0.27,2009,Teahwhit Head,1000 m,32763.889
22.2,Nereocystis luetkeana,2,0.27,2009,Teahwhit Head,1000 m,9816.174
25.2,Nereocystis luetkeana,2,0.22,2009,Destruction Island SW,1000 m,4041.305
25.2,Nereocystis luetkeana,2,0.22,2009,Destruction Island SW,1000 m,5730.484
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,4867.573
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,47123.954
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,8538.413
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,36720.528
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,8286.848
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,13266.367
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,1601.326
21.2,Nereocystis luetkeana,2,0.24,2009,Rock 305,1000 m,3182.159
21.1,Nereocystis luetkeana,2,0.21,2009,Cape Johnson,1000 m,16945.863
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,1423.307
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2402.272
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,4671.946
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2330.066
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2234.92
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,1762.551
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,55286.498
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,1075.808
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2324.259
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,3493.128
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2402.392
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,9967.07
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,5525.577
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2712.834
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,4179.226
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,4745.458
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,145100.028
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,3504.137
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2807.63
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,1075.8
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,1075.798
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,378278.205
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,7456.568
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,2402.36
19.1,Nereocystis luetkeana,2,0.52,2009,Cape Alava,1000 m,27906.189
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,850.111
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,3776.381
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,1524.286
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,41957.507
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,2402.64
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,1075.956
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,8793.663
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,162084.544
18.1,Nereocystis luetkeana,2,0.27,2009,Point of the Arches,1000 m,14034.012
17.2,Nereocystis luetkeana,2,0.29,2009,Anderson Point,1000 m,27154.471
