,map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_
556,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
557,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
558,25.2,0,0,0,0,7.1999998,0,7.1999998,7.1999998,0,0,0,100,0,0,0,0,36.2999992,0,36.2999992,36.2999992,0,0,0,100,0,0.2,0.2,1996
559,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
560,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
561,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
562,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
563,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
564,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
565,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
566,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
567,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
568,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
569,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
570,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
571,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
572,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
573,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
574,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
575,1.1,9.8000002,0,0,0,0,9.8000002,0,9.8000002,0,0,100,0,46.7999992,0,0,0,0,46.7999992,0,46.7999992,0,0,100,0,0.21,0,0.21,1997
576,1.2,6.1999998,0,0,0,0,6.1999998,0,6.1999998,0,0,100,0,16,0,0,0,0,16,0,16,0,0,100,0,0.39,0,0.39,1997
577,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
578,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
579,2.3,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,1.6,0,0,0,0,1.6,0,1.6,0,0,100,0,0.15,0,0.15,1997
580,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
581,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
582,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
583,3.2,2.4000001,0,0,0,0,2.4000001,0,2.4000001,0,0,100,0,23.7999992,0,0,0,0,23.7999992,0,23.7999992,0,0,100,0,0.1,0,0.1,1997
584,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
585,4.2,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,8,0,0,0,0,8,0,8,0,0,100,0,0.03,0,0.03,1997
586,4.3,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,10.3999996,0,0,0,0,10.3999996,0,10.3999996,0,0,100,0,0.03,0,0.03,1997
587,5.1,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,0.1,0,0.1,1997
588,5.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,5.1999998,0,0,0,0,5.1999998,0,5.1999998,0,0,100,0,0.13,0,0.13,1997
589,6.1,4.6999998,0,0,0,0,4.6999998,0,4.6999998,0,0,100,0,19.2999992,0,0,0,0,19.2999992,0,19.2999992,0,0,100,0,0.24,0,0.24,1997
590,6.2,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,7.9000001,0,0,0,0,7.9000001,0,7.9000001,0,0,100,0,0.04,0,0.04,1997
591,7.1,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,23.5,0,0,0,0,23.5,0,23.5,0,0,100,0,0.03,0,0.03,1997
592,7.2,5.4000001,0,0,0,0,5.4000001,0,5.4000001,0,0,100,0,28.5,0,0,0,0,28.5,0,28.5,0,0,100,0,0.19,0,0.19,1997
593,7.3,22.6000004,0,0,0,0.9,22.6000004,0.9,23.3999996,0,0,96,4,73.3000031,0,0,0,4.3000002,73.3000031,4.3000002,77.5999985,0,0,94,6,0.31,0.2,0.3,1997
594,8.1,14.8000002,0,0,0,0,14.8000002,0,14.8000002,0,0,100,0,58,0,0,0,0,58,0,58,0,0,100,0,0.25,0,0.25,1997
595,8.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,3,0,0,0,0,3,0,3,0,0,100,0,0.04,0,0.04,1997
596,8.3,2,0,0,0,0,2,0,2,0,0,100,0,12.3000002,0,0,0,0,12.3000002,0,12.3000002,0,0,100,0,0.16,0,0.16,1997
597,8.4,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,6.3000002,0,0,0,0,6.3000002,0,6.3000002,0,0,100,0,0.21,0,0.21,1997
598,9.1,8.6000004,0,0,0,21.8999996,8.6000004,21.8999996,30.6000004,0,0,28,72,33.5999985,0,0,0,77,33.5999985,77,110.5999985,0,0,30,70,0.26,0.28,0.28,1997
599,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
600,9.3,1.9,0,0,0,40.9000015,1.9,40.9000015,42.7999992,0,0,4,96,32,0,0,0,97.3000031,32,97.3000031,129.3000031,0,0,25,75,0.06,0.42,0.33,1997
601,10.1,1.2,2.2,5,7.1999998,25.7999992,3.3,30.7999992,34.0999985,30,70,10,90,13.8000002,7.1999998,16.7999992,24.1000004,67.4000015,21,84.3000031,105.1999969,30,70,20,80,0.16,0.37,0.32,1997
602,10.2,0,3.0999999,7.3000002,10.3999996,5,3.0999999,12.3000002,15.3999996,30,70,20,80,0,12,28.1000004,40.0999985,20,12,48.0999985,60.0999985,30,70,20,80,0.26,0.26,0.26,1997
603,10.3,0,0,0,0,16.8999996,0,16.8999996,16.8999996,0,0,0,100,0,0,0,0,43.7000008,0,43.7000008,43.7000008,0,0,0,100,0,0.39,0.39,1997
604,10.4,0.7,0,0,0,7.6999998,0.7,7.6999998,8.3999996,0,0,8,92,4.1999998,0,0,0,16.7000008,4.1999998,16.7000008,20.8999996,0,0,20,80,0.17,0.46,0.4,1997
605,10.5,0.3,3.0999999,28.1000004,31.2000008,13.5,3.4000001,41.5999985,45,10,90,8,92,3.4000001,7.5,67.3000031,74.6999969,45.0999985,10.8999996,112.4000015,123.3000031,10,90,9,91,0.31,0.37,0.37,1997
606,10.6,0.2,0.5,1.2,1.8,6.5,0.7,7.6999998,8.3999996,30,70,9,91,2.5999999,2.7,6.4000001,9.1000004,27.2999992,5.3000002,33.7000008,39,30,70,14,86,0.14,0.23,0.22,1997
607,11.1,0.6,2.9000001,6.9000001,9.8000002,24.8999996,3.5999999,31.7000008,35.2999992,30,70,10,90,12,7.1999998,16.7999992,24.1000004,62,19.2000008,78.8000031,98,30,70,20,80,0.19,0.4,0.36,1997
608,11.2,8.1999998,0,0,0,25.7000008,8.1999998,25.7000008,33.9000015,0,0,24,76,34.5999985,0,0,0,64.3000031,34.5999985,64.3000031,99,0,0,35,65,0.24,0.4,0.34,1997
609,11.3,0.7,0,0,0,2.2,0.7,2.2,2.9000001,0,0,23,77,6.3000002,0,0,0,9.6999998,6.3000002,9.6999998,16,0,0,39,61,0.11,0.23,0.18,1997
610,12.1,9,0.5,0.5,1.1,12.6000004,9.5,13.1000004,22.7000008,50,50,42,58,53.7000008,7.5999999,7.5999999,15.1000004,36.9000015,61.2999992,44.4000015,105.6999969,50,50,58,42,0.16,0.29,0.21,1997
611,13.1,2.9000001,0,0,0,6.6999998,2.9000001,6.6999998,9.6000004,0,0,30,70,18.1000004,0,0,0,20.8999996,18.1000004,20.8999996,39.0999985,0,0,46,54,0.16,0.32,0.25,1997
612,13.2,5.5999999,0,0,0,6.0999999,5.5999999,6.0999999,11.8000002,0,0,48,52,27.6000004,0,0,0,22,27.6000004,22,49.5999985,0,0,56,44,0.2,0.28,0.24,1997
613,14.1,7.6999998,0,0,0,45.5,7.6999998,45.5,53.2000008,0,0,14,86,79.1999969,0,0,0,101.1999969,79.1999969,101.1999969,180.5,0,0,44,56,0.1,0.45,0.29,1997
614,15.1,3.5,1.4,1.4,2.7,1,4.8000002,2.4000001,7.1999998,50,50,67,33,22.8999996,4.9000001,4.9000001,9.6999998,5.3000002,27.7999992,10.1000004,37.9000015,50,50,73,27,0.17,0.24,0.19,1997
615,15.2,13.8999996,1.4,1.4,2.7,15,15.3000002,16.2999992,31.6000004,50,50,48,52,60.7999992,4.3000002,4.3000002,8.6000004,53.5999985,65.0999985,57.9000015,123,50,50,53,47,0.23,0.28,0.26,1997
616,15.3,3.2,0,0,0,5.8000002,3.2,5.8000002,9,0,0,36,64,8.8000002,0,0,0,27.1000004,8.8000002,27.1000004,35.9000015,0,0,25,75,0.36,0.21,0.25,1997
617,15.4,6.5,0,0,0,11.1000004,6.5,11.1000004,17.7000008,0,0,37,63,35.5999985,0,0,0,30.2999992,35.5999985,30.2999992,65.9000015,0,0,54,46,0.18,0.37,0.27,1997
618,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
619,16.2,18.8999996,0,0,0,27.8999996,18.8999996,27.8999996,46.7000008,0,0,40,60,87.3000031,0,0,0,66.8000031,87.3000031,66.8000031,154.1000061,0,0,57,43,0.22,0.42,0.3,1997
620,16.3,2.7,0,0,0,0,2.7,0,2.7,0,0,100,0,19,0,0,0,0,19,0,19,0,0,100,0,0.14,0,0.14,1997
621,16.4,4.5,0,0,0,0.5,4.5,0.5,5,0,0,91,9,41.4000015,0,0,0,4,41.4000015,4,45.4000015,0,0,91,9,0.11,0.12,0.11,1997
622,17.1,0.5,0,0,0,5.6999998,0.5,5.6999998,6.3000002,0,0,9,91,5.9000001,0,0,0,23.2000008,5.9000001,23.2000008,29.2000008,0,0,20,80,0.09,0.25,0.21,1997
623,17.2,1.5,0,0,0,4.0999999,1.5,4.0999999,5.5999999,0,0,27,73,17,0,0,0,22,17,22,39.0999985,0,0,44,56,0.09,0.19,0.14,1997
624,17.3,0.4,0,0,0,0.1,0.4,0.1,0.5,0,0,85,15,14.6999998,0,0,0,1.2,14.6999998,1.2,15.8999996,0,0,93,7,0.03,0.06,0.03,1997
625,18.1,0.2,0,0,0,0.4,0.2,0.4,0.6,0,0,30,70,5.5,0,0,0,4.1999998,5.5,4.1999998,9.6999998,0,0,57,43,0.03,0.1,0.06,1997
626,18.2,0,0,0,0,3,0,3,3,0,0,0,100,0,0,0,0,13.3999996,0,13.3999996,13.3999996,0,0,0,100,0,0.23,0.23,1997
627,19.1,5,0,0,0,97.1999969,5,97.1999969,102.1999969,0,0,5,95,66.5,0,0,0,199.6999969,66.5,199.6999969,266.2000122,0,0,25,75,0.08,0.49,0.38,1997
628,19.2,0.9,0,0,0,23.2999992,0.9,23.2999992,24.2000008,0,0,4,96,22.6000004,0,0,0,69.4000015,22.6000004,69.4000015,92,0,0,25,75,0.04,0.34,0.26,1997
629,20.1,0.5,0,0,0,0.1,0.5,0.1,0.6,0,0,82,18,11.6000004,0,0,0,1,11.6000004,1,12.5,0,0,92,8,0.05,0.12,0.05,1997
630,20.2,0.4,0,0,0,0.2,0.4,0.2,0.5,0,0,66,34,8.5,0,0,0,1.7,8.5,1.7,10.1999998,0,0,83,17,0.04,0.11,0.05,1997
631,21.1,0.4,0,0,0,2.5999999,0.4,2.5999999,3,0,0,15,85,6.3000002,0,0,0,11.6999998,6.3000002,11.6999998,18,0,0,35,65,0.07,0.22,0.17,1997
632,21.2,0.1,0,0,0,2.7,0.1,2.7,2.7,0,0,3,97,2.9000001,0,0,0,15.6000004,2.9000001,15.6000004,18.5,0,0,16,84,0.03,0.17,0.15,1997
633,22.1,0,0,0,0,0.3,0,0.3,0.3,0,0,0,100,0,0,0,0,2.8,0,2.8,2.8,0,0,0,100,0,0.1,0.1,1997
634,22.2,0.4,0,0,0,3,0.4,3,3.3,0,0,11,89,6.6999998,0,0,0,12.6000004,6.6999998,12.6000004,19.3999996,0,0,35,65,0.05,0.23,0.17,1997
635,23.1,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,6.0999999,0,0,0,0,6.0999999,0,6.0999999,0,0,100,0,0.07,0,0.07,1997
636,23.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,0.06,0,0.06,1997
637,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
638,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
639,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
640,25.2,0,0,0,0,5.0999999,0,5.0999999,5.0999999,0,0,1,99,0.4,0,0,0,35.5,0.4,35.5,35.9000015,0,0,1,99,0.08,0.14,0.14,1997
641,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
642,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
643,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
644,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
645,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
646,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
647,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
648,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
649,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
650,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
651,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
652,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
653,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
654,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
655,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
656,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
657,1.1,24,0,0,0,0,24,0,24,0,0,100,0,90.4000015,0,0,0,0,90.4000015,0,90.4000015,0,0,100,0,0.27,0,0.27,1998
658,1.2,11.6999998,0,0,0,0,11.6999998,0,11.6999998,0,0,100,0,28,0,0,0,0,28,0,28,0,0,100,0,0.42,0,0.42,1998
659,2.1,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,205,0,0,0,0,2.5,0,2.5,0,0,100,0,0.02,0,0.02,1998
660,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
661,2.3,0,0,0,0,0,0,0,0,0,0,100,0,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,0.02,0,0.02,1998
662,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
663,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
664,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
665,3.2,6.5999999,0,0,0,0,6.5999999,0,6.5999999,0,0,100,0,36.5999985,0,0,0,0,36.5999985,0,36.5999985,0,0,100,0,0.18,0,0.18,1998
666,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
667,4.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,12.5,0,0,0,0,12.5,0,12.5,0,0,100,0,0.05,0,0.05,1998
668,4.3,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,19.1000004,0,0,0,0,19.1000004,0,19.1000004,0,0,100,0,0.04,0,0.04,1998
669,5.1,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,7,0,0,0,0,7,0,7,0,0,100,0,0.08,0,0.08,1998
670,5.2,2.7,0,0,0,0,2.7,0,2.7,0,0,100,0,39.5999985,0,0,0,0,39.5999985,0,39.5999985,0,0,100,0,0.07,0,0.07,1998
671,6.1,11,0,0,0,0,11,0,11,0,0,100,0,40,0,0,0,0,40,0,40,0,0,100,0,0.28,0,0.27,1998
672,6.2,3.5999999,0,0,0,0,3.5999999,0,3.5999999,0,0,100,0,40.7000008,0,0,0,0,40.7000008,0,40.7000008,0,0,100,0,0.09,0,0.09,1998
673,7.1,68.8000031,0,0,0,0,68.8000031,0,68.8000031,0,0,100,0,306.6000061,0,0,0,0,306.6000061,0,306.6000061,0,0,100,0,0.22,0,0.22,1998
674,7.2,14.8999996,0,0,0,0,14.8999996,0,14.8999996,0,0,100,0,56,0,0,0,0,56,0,56,0,0,100,0,0.27,0,0.27,1998
675,7.3,53,0,0,0,0.4,53,0,53.5,0,0,99,1,120.5999985,0,0,0,2.3,120.5999985,2.3,122.8000031,0,0,98,2,0.44,0,0.44,1998
676,8.1,33.5,0,0,0,0,33.5,0,33.5,0,0,100,0,80.0999985,0,0,0,0,80.0999985,0,80.0999985,0,0,100,0,0.42,0,0.42,1998
677,8.2,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,4.5,0,0,0,0,4.5,0,4.5,0,0,100,0,0.05,0,0.05,1998
678,8.3,5.1999998,0,0,0,0,5.1999998,0,5.1999998,0,0,100,0,14.3999996,0,0,0,0,14.3999996,0,14.3999996,0,0,100,0,0.36,0,0.36,1998
679,8.4,9.1999998,0,0,0,0,9.1999998,0,9.1999998,0,0,100,0,16.2000008,0,0,0,0,16.2000008,0,16.2000008,0,0,100,0,0.57,0,0.57,1998
680,9.1,22.3999996,0,0,0,22.8999996,22.3999996,22.8999996,45.2000008,0,0,49,51,69.8000031,0,0,0,77.3000031,69.8000031,77.3000031,147.1000061,0,0,47,53,0.32,0.3,0.31,1998
681,9.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,2.3,0,0,0,0,2.3,0,2.3,0,0,100,0,0.04,0,0.04,1998
682,9.3,13.6000004,0,0,0,42.4000015,13.6000004,42.4000015,55.9000015,0,0,24,76,56,0,0,0,111.8000031,56,111.8000031,167.8000031,0,0,33,67,0.24,0.38,0.33,1998
683,10.1,3.2,1.3,3.0999999,4.5,25.2000008,4.5,28.2999992,32.7999992,30,70,14,86,28.7000008,4.9000001,11.3999996,16.2999992,75.8000031,33.5999985,87.1999969,120.9000015,30,70,28,72,0.13,0.32,0.27,1998
684,10.2,0,3,6.9000001,9.8999996,2.5999999,3,9.5,12.5,30,70,24,76,0,12.8999996,30.2000008,43.2000008,18.1000004,12.8999996,48.2999992,61.2999992,30,70,21,79,0.23,0.2,0.2,1998
685,10.3,0,0,0,0,14.3000002,0,14.3000002,14.3000002,0,0,0,100,0,0,0,0,37.0999985,0,37.0999985,37.0999985,0,0,0,100,0,0.38,0.38,1998
686,10.4,1.7,0,0,0,9.5,1.7,9.5,11.1999998,0,0,16,84,6.9000001,0,0,0,17.3999996,6.9000001,17.3999996,24.2999992,0,0,28,72,0.25,0.54,0.46,1998
687,10.5,0.2,7.6999998,30.7999992,38.5,6.4000001,7.9000001,37.2000008,45.0999985,20,80,17,83,3.5,17,68.0999985,85.0999985,28.5,20.6000004,96.5999985,117.1999969,20,80,18,82,0.38,0.39,0.39,1998
688,10.6,0.4,0.4,0.9,1.2,2.8,0.8,3.7,4.5,30,70,17,83,5.3000002,1.8,4.0999999,5.8000002,14.1999998,7.0999999,18.2999992,25.3999996,30,70,28,72,0.11,0.2,0.18,1998
689,11.1,9.3999996,2.5,2.5,4.9000001,31.1000004,11.8999996,33.5,45.4000015,50,50,26,74,49.2000008,7.5999999,7.5999999,15.3000002,73.6999969,56.9000015,81.3000031,138.1999969,50,50,41,59,0.21,0.41,0.33,1998
690,11.2,25.6000004,0,0,0,27.7000008,25.6000004,27.7000008,53.2000008,0,0,48,52,62.9000015,0,0,0,61.5999985,62.9000015,61.5999985,124.5,0,0,51,49,0.41,0.45,0.43,1998
691,11.3,3.8,0,0,0,2.5,3.8,2.5,6.3000002,0,0,60,40,14.3999996,0,0,0,8,14.3999996,8,22.3999996,0,0,64,36,0.26,0.32,0.28,1998
692,12.1,32.4000015,1.9,1.9,3.9000001,26.8999996,34.2999992,28.7999992,63.0999985,50,50,54,46,93,7.6999998,7.6999998,15.5,73.3000031,100.6999969,81,181.6999969,50,50,55,45,0.34,0.36,0.35,1998
693,13.1,6.0999999,0,0,0,14.1000004,6.0999999,14.1000004,20.2000008,0,0,30,70,31.7000008,0,0,0,35.5999985,31.7000008,35.5999985,67.3000031,0,0,47,53,0.19,0.4,0.3,1998
694,13.2,15.3999996,0,0,0,8.3999996,15.3999996,8.3999996,23.7999992,0,0,65,35,45.2000008,0,0,0,29.2000008,45.2000008,29.2000008,74.3000031,0,0,61,39,0.34,0.29,0.32,1998
695,14.1,67.9000015,0,0,0,58.7999992,67.9000015,58.7999992,126.8000031,0,0,54,46,169.6000061,0,0,0,117.6999969,169.6000061,117.6999969,287.2999878,0,0,59,41,0.4,0.5,0.44,1998
696,15.1,11.1999998,3.3,3.3,6.5,1.9,14.3999996,5.1999998,19.6000004,50,50,74,26,45.2999992,7.3000002,7.3000002,14.6999998,8.6000004,52.5999985,16,68.5999985,50,50,77,23,0.27,0.33,0.29,1998
697,15.2,49.2999992,1.2,1.2,2.4000001,22.7000008,50.5,23.8999996,74.4000015,50,50,68,32,102.3000031,4.5999999,4.5999999,9.3000002,52.2000008,106.9000015,56.9000015,163.8000031,50,50,65,35,0.47,0.42,0.45,1998
698,15.3,10.8999996,1.4,2.0999999,3.5,7.5999999,12.3000002,9.6999998,22,40,60,56,44,24.1000004,8.1000004,12.1000004,20.2000008,18.8999996,32.2000008,31.1000004,63.2999992,40,60,51,49,0.38,0.31,0.35,1998
699,15.4,18.2000008,0,0,0,13.8999996,18.2000008,13.8999996,32.0999985,0,0,57,43,38.2999992,0,0,0,32.0999985,38.2999992,32.0999985,70.4000015,0,0,54,46,0.47,0.43,0.46,1998
700,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
701,16.2,72.5,0,0,0,50.0999985,72.5,50.0999985,122.6999969,0,0,59,41,155.6000061,0,0,0,85.3000031,155.6000061,85.3000031,240.8999939,0,0,65,35,0.47,0.59,0.51,1998
702,16.3,13.3000002,0,0,0,0,13.3000002,0,13.3000002,0,0,100,0,36.7000008,0,0,0,0,36.7000008,0,36.7000008,0,0,100,0,0.36,0,0.36,1998
703,16.4,28.3999996,0,0,0,0.3,28.3999996,0.3,28.7999992,0,0,99,1,94.5,0,0,0,2,94.5,2,96.5,0,0,98,2,0.3,0.17,0.3,1998
704,17.1,4.8000002,0,0,0,14.3999996,4.8000002,14.3999996,19.2000008,0,0,25,75,40.0999985,0,0,0,44.5,40.0999985,44.5,84.5999985,0,0,47,53,0.12,0.33,0.23,1998
705,17.2,6.3000002,0,0,0,6.3000002,6.3000002,6.3000002,12.6000004,0,0,50,50,33,0,0,0,27.1000004,33,27.1000004,60.0999985,0,0,55,45,0.19,0.23,0.21,1998
706,17.3,9.8999996,0,0,0,0,9.8999996,0,9.8999996,0,0,100,0,45.5,0,0,0,0,45.5,0,45.5,0,0,100,0,0.22,0,0.22,1998
707,18.1,0.5,0,0,0,0.2,0.5,0.2,0.7,0,0,69,31,7,0,0,0,2.0999999,7,2.0999999,9.1000004,0,0,77,23,0.07,0.1,0.08,1998
708,18.2,0.3,0,0,0,3.3,0.3,3.3,3.7,0,0,9,91,4.6999998,0,0,0,10.8999996,4.6999998,10.8999996,15.6000004,0,0,30,70,0.07,0.31,0.24,1998
709,19.1,18.7000008,0,0,0,113.4000015,18.7000008,113.4000015,132.1999969,0,0,14,86,87,0,0,0,220.6000061,87,220.6000061,307.6000061,0,0,28,72,0.22,0.51,0.43,1998
710,19.2,7.0999999,0,0,0,24.3999996,7.0999999,24.3999996,31.6000004,0,0,23,77,50,0,0,0,58.9000015,50,58.9000015,108.9000015,0,0,46,54,0.14,0.41,0.29,1998
711,20.1,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,0.04,0,0.04,1998
712,20.2,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,4.5,0,0,0,0,4.5,0,4.5,0,0,100,0,0.05,0,0.05,1998
713,21.1,0.6,0,0,0,2.8,0.6,2.8,3.3,0,0,16,84,6.1999998,0,0,0,10.3000002,6.1999998,10.3000002,16.5,0,0,38,62,0.09,0.27,0.2,1998
714,21.2,1,0,0,0,4,1,4,5,0,0,19,81,8.3999996,0,0,0,8,8.3999996,8,16.3999996,0,0,51,49,0.11,0.5,0.3,1998
715,22.1,0.1,0,0,0,0.9,0.1,0.9,1,0,0,8,92,1,0,0,0,3.5999999,1,3.5999999,4.6999998,0,0,22,78,0.08,0.25,0.21,1998
716,22.2,1.6,0,0,0,5.1999998,1.6,5.1999998,6.9000001,0,0,24,76,17.2999992,0,0,0,14.8000002,17.2999992,14.8000002,32.2000008,0,0,54,46,0.09,0.35,0.21,1998
